Ticker,Date,Open,High,Low,Close,Trend
ACES.JK,2020-04-30,0.6464113348498237,0.7626036809507344,0.6107552311854244,0.819276809500914,0
ACES.JK,2020-05-31,0.8232057226334941,0.7663048510354789,0.6939431595720654,0.8467782032333482,1
ACES.JK,2020-06-30,0.850707058514349,0.7885115285883175,0.8145654893930326,0.8114193954486735,0
ACES.JK,2020-07-31,0.8114194330044084,0.9587628062341054,0.8603187260043051,1.0,1
ACES.JK,2020-08-31,1.0000000000000002,0.9180504490244779,0.9158809882779267,0.8525103368199449,0
ACES.JK,2020-09-30,0.8525104680472022,0.8465556982629272,0.8065262102161311,0.8922377334527876,1
ACES.JK,2020-10-31,0.8922378786812422,0.8540407406014088,0.9158809882779267,0.8684013177005616,0
ACES.JK,2020-11-30,0.8525104243589412,0.9476044076338996,0.9032631192552846,0.8842922985811783,1
ACES.JK,2020-12-31,0.8962105876872264,0.9999999999999998,1.0,0.9875836187364873,1
ACES.JK,2021-01-31,0.9875835844428573,0.9700597834265827,0.9453225711707219,0.8644284891273588,0
ACES.JK,2021-02-28,0.8644286001047583,0.9026938807542542,0.9369107290327291,0.8366193559393285,0
ACES.JK,2021-03-31,0.8485376824644137,0.8502982655090292,0.9158809479599009,0.8366193559393285,1
ACES.JK,2021-04-30,0.8326466591447494,0.8053877528195481,0.7981143607325155,0.8008646767422904,0
ACES.JK,2021-05-31,0.8008647738999244,0.7417645047434014,0.83176194579694,0.8127829401871025,1
ACES.JK,2021-06-30,0.8247012073622131,0.7941600452130009,0.7174728014506392,0.6415481050587382,0
ACES.JK,2021-07-31,0.6415481858016989,0.8411248514774821,0.7174728014506392,0.698478570695263,1
ACES.JK,2021-08-31,0.6984785947092391,0.7913240628057765,0.7648296480218207,0.7554089251943896,1
ACES.JK,2021-09-30,0.7594754870126681,0.7032148917469223,0.7303883790518363,0.6578138412460615,0
ACES.JK,2021-10-31,0.6578140303921052,0.7606773441439794,0.7346934894612215,0.7716747725191111,1
ACES.JK,2021-11-30,0.7676085781444206,0.7645083337024645,0.7734399894307676,0.6862791296330228,0
ACES.JK,2021-12-31,0.6822126814140828,0.6419216494820084,0.6787263649702849,0.6659467649084221,0
ACES.JK,2022-01-31,0.6700133563199582,0.6840607745538745,0.6787262406381506,0.629348663996498,0
ACES.JK,2022-02-28,0.6334151659157374,0.6151058609016513,0.5624867420347699,0.495155645842343,0
ACES.JK,2022-03-31,0.49515561838709793,0.4771958202528824,0.4591625493972926,0.4585574337930208,0
ACES.JK,2022-04-30,0.4585574633747365,0.5231658402990795,0.5323504697128153,0.47482328111774214,1
ACES.JK,2022-05-31,0.4748233199855419,0.41590253474005284,0.4763832326727929,0.40569348555637536,0
ACES.JK,2022-06-30,0.42195933768732335,0.38908671604310824,0.2894302390900184,0.26671416864294434,0
ACES.JK,2022-07-31,0.2667141767078514,0.24733364925862905,0.258545882753051,0.21670522902847716,0
ACES.JK,2022-08-31,0.220872687853703,0.22770400380336192,0.22766158277175874,0.22504008934335434,1
ACES.JK,2022-09-30,0.22920753653540277,0.19237064788553954,0.187953222873936,0.13335712599799648,0
ACES.JK,2022-10-31,0.13335713325583304,0.10992602594610534,0.08471132833000544,0.0958504212871461,0
ACES.JK,2022-11-30,0.09168303636468911,0.0942223704266747,0.09177056455539856,0.04167407929958988,0
ACES.JK,2022-12-31,0.041674098236449963,0.02355557820050147,0.0,0.03834017962859826,0
ACES.JK,2023-01-31,0.038340185473846045,0.04711116999636583,0.0300019276598405,0.033339274553411735,0
ACES.JK,2023-02-28,0.0333393059448574,0.05888898135553661,0.07412240759008631,0.04584150945702847,1
ACES.JK,2023-03-31,0.04584152882326642,0.019629654027821686,0.03882603530206269,0.023337492187388176,0
ACES.JK,2023-04-30,0.025004487026593747,0.0,0.03529639833844428,0.0,0
ACES.JK,2023-05-31,0.0,0.13348162333011243,0.04412046173084033,0.1500266799216537,1
ACES.JK,2023-06-30,0.15002671002227724,0.1727409859926285,0.1879532006918616,0.18753344020120316,1
ACES.JK,2023-07-31,0.18753345301693253,0.27055589181116674,0.21883751293456122,0.2549136552715177,1
ACES.JK,2023-08-31,0.25053885354898103,0.2540704238440363,0.2608456460792933,0.26366339149384915,1
ACES.JK,2023-09-30,0.263663440811952,0.28704136463891833,0.31179412355350566,0.28116286393851214,1
ACES.JK,2023-10-31,0.28553774390363656,0.34886187964862775,0.3442158393646668,0.32491148948147036,1
ACES.JK,2023-11-30,0.33366126319149575,0.3323764035378927,0.3395842134369048,0.28553773204967786,0
ACES.JK,2023-12-31,0.2899126257732452,0.2417063600709743,0.2701090171453586,0.2549136552715177,0
ACES.JK,2024-01-31,0.25928855696890446,0.3158909312672303,0.31179410381725037,0.3686601150244287,1
ACES.JK,2024-02-29,0.3686601715508067,0.32825503360138925,0.3581108776149424,0.3555355106909314,0
ACES.JK,2024-03-31,0.3599104749823799,0.3983182546028106,0.39516434700890024,0.3949093236914231,1
ACES.JK,2024-04-30,0.3949093472692005,0.43541053845591854,0.44611279598829057,0.44303281734554717,1
ACES.JK,2024-05-31,0.4430328577891543,0.3859541484167895,0.37200594886073624,0.34241096192613335,0
ACES.JK,2024-06-30,0.3424109965670619,0.3700197111693709,0.3905326673792674,0.40335732187766077,1
ACES.JK,2024-07-31,0.407909566378399,0.35715446627743636,0.39628513103610785,0.35328325574785263,0
ACES.JK,2024-08-31,0.35328330679036696,0.30569348670969826,0.3384521810541504,0.275896062638149,0
ACES.JK,2024-09-30,0.27589610570732154,0.4129038608091525,0.3432715935526468,0.46253576366743415,1
ACES.JK,2024-10-31,0.462535825966431,0.43005752066506525,0.46857631851355486,0.4443270123475039,0
ACES.JK,2024-11-30,0.4579836376674283,0.4043270308811962,0.3818268935406185,0.3259701287679572,0
ACES.JK,2024-12-31,0.32597017699635095,0.32713556152958917,0.36254924354663265,0.3441788800878875,1
ACES.JK,2025-01-31,0.3441789301923616,0.297116656781742,0.32881335605715745,0.32141794093797466,0
ACES.JK,2025-02-28,0.3077614238003403,0.31427031663765465,0.2661609935767034,0.21216543301839313,0
ACES.JK,2025-03-31,0.2167176578202869,0.21992518743013495,0.12254250112150894,0.08015198594889872,0
ADRO.JK,2020-04-30,0.01903221274571673,0.02413642953145312,0.0,0.0,0
ADRO.JK,2020-05-31,0.0,0.0,2.602693985331861e-08,0.04511247387013398,1
ADRO.JK,2020-06-30,0.04567734303355667,0.045574427449903865,0.041639324649563686,0.02861494040807902,0
ADRO.JK,2020-07-31,0.028973245870291903,0.030522445614229288,0.04163932165947079,0.05205919170747211,1
ADRO.JK,2020-08-31,0.05402991257424364,0.028013733145238473,0.0470839658620584,0.05205919170747211,1
